image,title,description,total time,ingredients,instructions
https://pinchofyum.com/wp-content/uploads/Pumpkin-Caramel-Monkey-Bread-Square-183x183.png,Pumpkin Caramel Monkey Bread,"Soft, buttery bites coated in gooey pumpkin caramel sauce and a drizzle of white chocolate. My family loves this pumpkin caramel monkey bread!",35 minutes,cream granul sugar white chocol chip brown sugar buttermilk biscuit cinnamon pumpkin pure vanilla,"['Make the Caramel: Melt butter in a small saucepan. Add brown sugar, heavy cream, pumpkin, vanilla, and salt. Whisk until smooth. Bring to a low simmer and let it bubble gently until it’s incorporated and slightly thickened, 3-5 minutes (you don’t want to overcook it or it will get too thick). Remove from heat.\xa0', 'Prep the Dough: Preheat the oven to 350 degrees. Cut the biscuits into 6 even pieces (half, then into thirds). Toss the biscuit pieces with cinnamon and sugar. Transfer to a round 9-inch cake pan or baking dish.', 'Assemble: Pour most of the pumpkin caramel over the biscuits until mostly covered. Set aside the remaining 1/4 to 1/2 cup caramel for topping.', 'Bake: Bake for 20 minutes. Remove from the oven, let rest for just 2-3 minutes and then invert onto a serving plate.', 'Optional Topping: Melt the white chocolate and coconut oil in the microwave in 15 second increments, stirring in between. Once melted, drizzle over the monkey bread. Drizzle with reserved pumpkin caramel (optional). Serve warm.']"
https://pinchofyum.com/wp-content/uploads/English-Muffin-Baklava-Square-183x183.png,English Muffin Baklava,"Perfectly toasted English muffins get topped with an extra thick, extra chunky crispy-chewy nutty sugary topping. Absolutely heavenly and works for breakfast, snack, or as an after-dinner treat.",10 minutes,muffin walnut pistachio brown sugar honey mascarpon chees butter,"['Preheat the broiler – I use the “Low Broil” setting but every oven will be different for which setting works best.', 'Pulse the nuts in a food processor until finely chopped. Set aside a few spoonfuls of the nuts for topping. Mix the remaining nuts, butter, and brown sugar together in a small bowl.', 'Toast the English muffins on a baking sheet lined with foil until toasty – about 3 minutes.', 'Spread English muffins with the nutty butter mixture. Return to the oven, a few inches away from the broiler, for 1 minute or until bubbly and slightly caramelized.', 'Top with a little baby dollop of mascarpone cheese and give it a gentle swoop to melt it in. Finish with extra nuts and honey. Pour yourself a cup of coffee to go with it. OMG, it’s so good!']"
https://pinchofyum.com/wp-content/uploads/Roasted-Peanut-Kale-Crunch-Salad-Square-183x183.png,Roasted Peanut Kale Crunch Salad,"OOOH BABY, this salad is so good! Crunchy kale and cabbage, fresh herbs and fresno peppers, chopped peanuts, and a perfect roasted peanut vinaigrette that tucks into all the salad nooks and crannies. ",15 minutes,rice vinegar fresno pepper garlic green onion sugar cilantro black pepper peanut green cabbag kale,"['Make the Roasted Peanut Vinaigrette: Blend all ingredients in a small blender or food processor until smooth. (This is mostly to incorporate the garlic, so if you’d rather, you can grate the garlic into the jar with the other ingredients and shake thoroughly to combine.)', 'Prep the Salad:\xa0Chop your herbs, peanuts, and fresno peppers.', 'Chop the Kale and Cabbage: Using a food processor, pulse the kale and cabbage in batches until it is very finely chopped, stopping before the greens get too mushy. If they release too much water, just give them a gentle squeeze with a paper towel. Transfer to a large bowl.', 'Mix and Serve:\xa0Toss your kale and cabbage with some of the dressing; massage it together with your hands for a minute to make sure the kale is tender! Add peanuts, peppers, and the rest of the dressing. YUM!']"
https://pinchofyum.com/wp-content/uploads/Aji-Verde-Square-183x183.png,Aji Verde,"This Aji Verde is the most addicting spicy green sauce! It is SO good on tacos, bowls, salads, grilled meats and veggies, and my personal favorite – scrambled eggs and hash browns.",5 minutes,garlic juic lime queso fresco cilantro mayo jalapeo pepper,"['Blend all ingredients in a food processor or blender until smooth-ish. I like to go until it smoothly drips off a spoon – no more chunks but just a little bit of texture to it.', 'You’re done! Serve with grilled meats and veggies, tacos, salads, bowls, or just dip into it with some chips. It’s incredible.']"
https://pinchofyum.com/wp-content/uploads/Pickled-Onions-Square-183x183.png,My Go-To Pickled Red Onions,"These pickled red onions are super fast, super easy, and add a beautiful tangle of tangy onion flavor just about to any recipe!",5 minutes,sugar red onion roughli white vinegar,"['Thinly slice your chunks of onion into C-shapes using a mandoline on the thinnest setting. (This is what I prefer – if you want the onions more chunky, adjust as needed.)', 'Place the onions in a jar and add vinegar – I just eyeball it until the jar is about one third of the way full.', 'Fill the rest of the jar with water. Add salt and sugar; shake a few times to combine.\xa0', 'Let them rest in the fridge for 30 minutes to 1 hour – then they’re ready to use! They can stay in the fridge up to 5-7 days.']"
https://pinchofyum.com/wp-content/uploads/Gochujang-Chicken-Burgers-Square-183x183.png,Gochujang Chicken Burgers with Kimchi Bacon Jam,"Wow wow wow! These Gochujang Chicken Burgers are next-level good. And a perfectly sweet-spicy kimchi bacon jam piled high on top? Yes, please!",30 minutes,cucumb brown sugar bacon bun mayo kimchi chicken garlic powder cilantro green panko breadcrumb chees gochujang sauc,"['Kimchi Bacon Jam:\xa0In a large skillet over medium heat, add the bacon pieces. Fry until golden and crispy and fat has rendered. Drain off some of the oil (optional) and add the kimchi and brown sugar to the pan. Sauté for 3-5 minutes until caramelized and bubbly.', 'Chicken Burgers: Mix the chicken, panko, gochujang, garlic powder, and salt until well-combined. Form into 4-5 burger patties.', 'Make the Burgers:\xa0Transfer burgers to a large skillet. Add a swish of avocado oil and pan-fry until golden on the exterior and 160 degrees on the interior.', 'Assemble the Burgers: Toast your buns on the skillet; serve burgers on toasted buns with a layer of kimchi bacon jam, greens of choice, and mayo. So, s0 good.']"
https://pinchofyum.com/wp-content/uploads/Grilled-Chicken-with-Pepperoncini-Garlic-Butter-Square-183x183.png,Grilled Chicken with Pepperoncini Garlic Butter,"This is such a fun one! Grilled marinated chicken, a quick tomato cucumber salad, tangy bits of feta, and a zippy pepperoncini garlic butter sauce poured over the whole thing.",35 minutes,chicken breast cucumb cherri grape tomato pepperoncini chive feta garlic onion powder quarter red onion paprika garlic powder hummu pepperoncini brine butter pita bread,"['Marinate the Chicken: Place the chicken, spices, and olive oil together in a large bowl or plastic bag. Mix until well-coated; set aside in the fridge while you prep the other elements (30 minutes up to several hours).', 'Make the Cucumber Salad:\xa0Toss veggies with a small amount of salt, pepper, olive oil, and vinegar. (If you add too much it becomes watery, so use a light hand!)', 'Make the Pepperoncini Butter Sauce:\xa0Melt the butter (I just do this in the microwave). Stir in the garlic, brine, and pepperoncini pieces. Set aside.', 'Grill the Chicken: Using a grill, grill pan, or skillet, cook the chicken until cooked through and golden brown on both sides. If you have a meat thermometer, I highly recommend using it so you don’t overcook the chicken! We’re looking for 160 degrees. Let it rest for a moment, then cut into slices.', 'Assemble:\xa0If you want to serve it as a family-style meal – layer the hummus on a large platter. Add the cucumber salad in 3-4 little mounds around the outside of the plate. Add the chicken right in the middle and drizzle with the pepperoncini butter sauce. Add feta, chives, and s&p to finish. Scoop onto plates or dip into the whole thing with pita bread. SO good!']"
https://pinchofyum.com/wp-content/uploads/Blueberry-Matcha-Latte-Square-183x183.png,Blueberry Matcha Latte,Sweet summery drink perfection! Yummy blueberry syrup mixed into a matcha oat milk latte makes for the perfect iced drink for summertime. Yum!,5 minutes,oat milk matcha choic realli jade leaf matcha latt matcha sugar sugar blueberri,"['For the blueberry syrup: A few hours ahead of time, place the blueberries in a large jar, and cover with the sugar and the water. Place the jar in the fridge and let it rest for 4-6 hours or overnight to let the sugar draw some of the juices out of the blueberries. When it’s done resting, give it a good stir and add a bit more water if you want it less sweet. (For a faster option, you can muddle the blueberries after they thaw to speed up this process, or just melt them down in the microwave and use the purple blueberry juices that run off the thawed blueberries.) We’re just looking for some rich purple blueberry “syrup” here – nothing too fancy!', 'For the matcha: Heat the water in a small jar with a lid. Add the matcha powder, cover, and shake until smooth.', 'Add the milk: Fill a large glass with ice. Pour the matcha over the ice, and then add the oat milk. If you want to preserve distinct color layers for Instagramability, pour the oat milk over the back of a spoon.', 'Finish with blueberry syrup: Finally, pour a tablespoon or two of the blueberry syrup into the glass and watch it sink to the bottom (more or less to taste, but I find this is a good amount to get the blueberry flavor in there without making it too sweet). Those green and purple layers are so pretty! Stir it up just before serving to get the blueberry flavor in each sip!']"
https://pinchofyum.com/wp-content/uploads/Basil-Sauce-Square-183x183.png,Very Incredible Basil Sauce,"Punchy, salty, bright green sauce packed with fresh basil, chives, garlic, and a bit of oregano. This sauce can be poured out just about anything!",10 minutes,chive oregano garlic basil mayo lemon juic parmesan chees,"['Place all your sauce ingredients in a blender or food processor. (I use this mini chopper for the vast majority of my sauces because it’s nice and compact!)', 'Blend until you get your desired consistency – I usually go for an almost-completely-smooth texture that is flecked with small bits of herbs.']"
https://pinchofyum.com/wp-content/uploads/Trader-Joes-Sun-Dried-Tomato-Focaccia-Turkey-Sandwich-Square-183x183.png,Trader Joe’s Sun-Dried Tomato Focaccia Turkey Sandwich,"Pillowy sun-dried tomato focaccia gets piled with pesto mayo, turkey, juicy tomato slices, and greens. This sandwich is a beauty and practically a lifestyle!",20 minutes,loaf trader joe sundri tomato focaccia deli turkey pesto red onion tomato mayo hand green sprout,"['Preheat the oven to 400 degrees. Toast the focaccia in the oven for 5-8 minutes.\xa0', 'Mix the pesto and the mayo together in a small bowl to make a pesto mayo.', 'Keeping the bread flat on a cutting board, turn your serrated knife sideways and slice horizontally through the center of the loaf. (You don’t want to flip the top and lose those yummy crumbles.) Keeping the top piece flat, set it aside.', 'Layer the sandwich with pesto mayo, turkey, tomato, greens, red onion, and finish with dollops of pesto mayo. I dollop the top layer of pesto mayo directly on top of the greens and onions so that I don’t have to flip my top piece upside down to spread it on the bread.', 'Gently press your top piece back on top of the sandwich. When it’s nice and secure, use a large knife to cut through the sandwich. I usually cut it down the middle and across 3 times for a total of 6 pieces. Serve and enjoy! This is sandwich goals.']"
